pid;Roof Style;Roof Matl;Exterior 1st;Exterior 2nd;Mas Vnr Type;Mas Vnr Area;foundation;heating;Central Air;electrical;1st Flr SF;2nd Flr SF;Low Qual Fin SF;Kitchen AbvGr;TotRms AbvGrd;functional;fireplaces;Fireplace Qu;Paved Drive;Wood Deck SF;Open Porch SF;Enclosed Porch;3Ssn Porch;Screen Porch;fence;MS SubClass;MS Zoning;Mo Sold;Yr Sold;Exter Cond;Heating QC;Exter Qual;Kitchen Qual;Full Bath;Half Bath;Bedroom AbvGr;Gr Liv Area;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Built;Year Remod/Add;Bsmt Unf SF;Bsmt Cond;Bsmt Half Bath;BsmtFin Type 1;BsmtFin Type 2;Total Bsmt SF;Bsmt Exposure;Bsmt Full Bath;Bsmt Qual;BsmtFin SF 2;BsmtFin SF 1;Garage Cond;Garage Type;Garage Yr Blt;Garage Cars;Garage Qual;Garage Finish;Garage Area;Misc Feature;Misc Val;Pool QC;Pool Area;Neighborhood;Sale Type;saleprice;Sale Condition
905426100;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;1112;896;0;1;8;Typ ;0;NA;Y;103;0;0;0;0;NA   ;20;RL     ;8.0;2006.0;Gd;Ex;TA;Ex;3.0;0.0;3.0;2008.0;78;7800;Pave;NA  ;Reg                 ;Bnk;AllPub;Inside ;Mod;Norm                          ;Normal;1Fam  ;2Story;5;8;1948;2002;293;Gd;0;GLQ;Unf;896;No;1;TA;0;603;TA;Attchd;1948;1;TA;Unf;230;NA;0;NA;0;Edwards;WD   ;225000;Normal 
905426150;Flat   ;Tar&Grv;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1575;626;0;1;8;Typ ;1;Gd;Y;586;236;0;0;0;GdPrv;80;RL     ;8.0;2006.0;Gd;TA;Gd;Gd;2.0;0.0;4.0;2201.0;;19690;Pave;NA  ;IR1                 ;Lvl;AllPub;CulDSac;Gtl;Norm                          ;Normal;1Fam  ;SLvl  ;6;7;1966;1966;697;TA;0;Unf;Unf;697;Av;0;Gd;0;0;Gd;Attchd;1966;2;Gd;Unf;432;NA;0;Gd;738;Edwards;WD   ;274970;Alloca 
905426200;Gable  ;CompShg;Wd Sdng;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1074;0;0;1;6;Typ ;1;TA;Y;0;52;52;0;0;MnPrv;20;RL     ;6.0;2010.0;TA;Ex;TA;Gd;1.0;0.0;3.0;1074.0;65;11479;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;6;7;1950;1987;172;TA;0;GLQ;Rec;663;No;1;TA;387;104;TA;Attchd;1987;1;TA;Unf;467;NA;0;NA;0;Edwards;WD   ;144500;Normal 
905427010;Gable  ;CompShg;WdShing;Plywood;None   ;0;PConc ;GasA ;Y;SBrkr;1337;672;0;1;8;Typ ;2;Gd;P;0;42;0;0;180;NA   ;70;RL     ;12.0;2006.0;TA;Ex;TA;TA;2.0;0.0;4.0;2009.0;114;19950;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;2Story;6;7;1928;1950;672;TA;0;Unf;Unf;672;No;0;TA;0;0;TA;2Types;1928;3;TA;Unf;795;NA;0;NA;0;Edwards;WD   ;235000;Normal 
905427030;Gable  ;CompShg;BrkFace;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;1836;1836;0;1;7;Typ ;2;Gd;Y;684;80;32;0;0;NA   ;75;RL     ;12.0;2006.0;TA;Gd;TA;Gd;3.0;1.0;5.0;3672.0;60;19800;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;2.5Unf;6;8;1935;1990;1411;TA;0;Rec;Unf;1836;No;0;TA;0;425;TA;Detchd;1993;2;TA;Unf;836;NA;0;NA;0;Edwards;WD   ;415000;Normal 
905427050;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;1163;511;0;1;8;Typ ;1;Gd;N;72;36;0;0;144;NA   ;50;RL     ;7.0;2008.0;TA;Ex;TA;TA;2.0;0.0;4.0;1674.0;66;21780;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;6;7;1918;1950;1163;TA;0;Unf;Unf;1163;Mn;0;Gd;0;0;TA;Detchd;1955;2;TA;Fin;396;NA;0;NA;0;Edwards;WD   ;185000;Normal 
905427070;Hip    ;CompShg;Stucco ;Stucco ;None   ;0;CBlock;GasA ;Y;SBrkr;1236;872;0;1;7;Typ ;2;TA;Y;0;0;0;0;90;NA   ;70;RL     ;7.0;2008.0;TA;Ex;TA;Gd;2.0;0.0;4.0;2108.0;120;13728;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;2Story;6;7;1935;1986;501;TA;0;Rec;Unf;1127;No;0;TA;0;626;TA;Basment;1935;2;TA;Unf;540;NA;0;NA;0;Edwards;WD   ;235000;Normal 
905427140;Gable  ;CompShg;Plywood;Plywood;Stone  ;96;CBlock;GasA ;Y;SBrkr;1560;0;0;1;6;Min2;1;Fa;Y;453;253;144;0;0;MnPrv;80;RL     ;5.0;2006.0;TA;Ex;TA;TA;2.0;0.0;3.0;1560.0;78;11679;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;SLvl  ;5;5;1962;1962;0;TA;1;ALQ;Rec;1776;Gd;0;TA;1164;612;TA;Attchd;1962;2;TA;Fin;528;NA;0;NA;0;Edwards;WD   ;182000;Normal 
905450020;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1689;0;0;1;7;Typ ;1;Gd;Y;0;0;0;0;0;MnPrv;20;RL     ;11.0;2009.0;TA;Fa;TA;TA;1.0;0.0;3.0;1689.0;73;9855;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;6;5;1956;1956;1436;TA;0;Unf;Unf;1436;No;0;TA;0;0;TA;Attchd;1956;2;TA;Unf;480;NA;0;NA;0;Edwards;COD  ;127500;Normal 
905451050;Gable  ;CompShg;Wd Sdng;Wd Sdng;BrkFace;232;Slab  ;GasA ;Y;SBrkr;1488;0;0;1;7;Typ ;1;Ex;Y;0;189;36;0;348;NA   ;20;RL     ;4.0;2006.0;TA;Gd;TA;TA;1.0;0.0;3.0;1488.0;80;12048;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1952;2002;0;NA;0;NA;NA;0;NA;0;NA;0;0;TA;Attchd;2002;2;TA;RFn;569;NA;0;NA;0;Edwards;WD   ;135000;Normal 
905451300;Hip    ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;FuseA;1073;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;GdPrv;20;RL     ;2.0;2009.0;TA;TA;TA;TA;1.0;0.0;2.0;1073.0;68;9571;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1956;1956;816;TA;0;Rec;Unf;1073;No;1;TA;0;257;TA;Attchd;1956;1;TA;Unf;340;NA;0;NA;0;Edwards;WD   ;121500;Normal 
905451320;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1144;0;0;1;6;Typ ;0;NA;Y;44;0;0;0;0;NA   ;20;RL     ;6.0;2010.0;TA;TA;TA;TA;1.0;0.0;3.0;1144.0;68;9571;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1956;1956;405;TA;0;BLQ;Unf;1144;Av;1;TA;0;739;TA;Attchd;1956;1;TA;Unf;596;NA;0;NA;0;Edwards;WD   ;129000;Normal 
905451330;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;FuseA;1509;0;0;1;6;Typ ;1;TA;Y;158;0;0;0;576;MnPrv;20;RL     ;7.0;2008.0;TA;TA;TA;Gd;1.0;0.0;3.0;1509.0;68;9571;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1956;1956;639;TA;0;Rec;Unf;1509;Av;1;TA;0;870;TA;Attchd;1956;1;TA;Unf;322;NA;0;NA;0;Edwards;WD   ;159900;Normal 
905451340;Gable  ;CompShg;BrkComm;Brk Cmn;None   ;0;CBlock;GasA ;Y;FuseA;1276;0;0;1;5;Mod ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;6.0;2009.0;Fa;TA;TA;TA;1.0;0.0;3.0;1276.0;68;9571;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;3;1958;1958;1276;Fa;0;Unf;Unf;1276;No;0;TA;0;0;TA;Attchd;1958;1;TA;Unf;350;NA;0;NA;0;Edwards;COD  ;60000;Abnorml
905451390;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;988;638;0;1;6;Typ ;0;NA;Y;366;0;0;0;0;NA   ;50;RL     ;5.0;2007.0;TA;Ex;TA;Gd;1.0;1.0;3.0;1626.0;70;10512;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;6;6;1954;1954;497;TA;0;BLQ;Unf;988;No;0;TA;0;491;TA;Attchd;1954;1;TA;Unf;332;NA;0;NA;0;Edwards;WD   ;154000;Normal 
905451410;Hip    ;CompShg;MetalSd;MetalSd;Stone  ;164;CBlock;GasA ;Y;SBrkr;1057;0;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;3.0;2006.0;TA;Gd;TA;Gd;1.0;0.0;3.0;1057.0;70;10519;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;8;1955;1999;1057;TA;1;Unf;Unf;1057;Mn;0;TA;0;0;TA;Attchd;1955;1;TA;Unf;288;NA;0;NA;0;Edwards;WD   ;137000;Normal 
905452040;Hip    ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;892;747;0;1;6;Typ ;1;Gd;Y;0;50;0;0;0;NA   ;60;RL     ;7.0;2009.0;TA;Ex;TA;Gd;1.0;1.0;3.0;1639.0;50;9350;Pave;NA  ;Reg                 ;Bnk;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;2Story;6;7;1946;1950;405;TA;0;BLQ;Unf;747;No;0;TA;0;342;TA;Detchd;1946;1;TA;Unf;240;NA;0;NA;0;Edwards;WD   ;154400;Normal 
905452050;Hip    ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;672;0;0;1;4;Typ ;0;NA;N;0;113;0;0;0;NA   ;30;RL     ;8.0;2009.0;TA;TA;TA;TA;1.0;0.0;2.0;672.0;50;9340;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;6;1941;1950;328;TA;0;Rec;Unf;672;No;1;TA;0;344;TA;Attchd;1941;1;TA;Unf;234;NA;0;NA;0;Edwards;WD   ;113000;Normal 
905452070;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;N;SBrkr;864;0;0;1;4;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;RL     ;4.0;2008.0;TA;Fa;TA;TA;1.0;0.0;2.0;864.0;50;9350;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;Duplex;SFoyer;5;5;1975;1975;0;TA;0;GLQ;Unf;864;Av;1;Gd;0;864;NA;NA;0;0;NA;NA;0;NA;0;NA;0;Edwards;WD   ;99600;Normal 
905452110;Gable  ;CompShg;WdShing;Wd Shng;None   ;0;CBlock;GasA ;Y;SBrkr;1169;0;362;1;8;Typ ;1;TA;Y;0;0;0;0;0;MnPrv;50;RL     ;6.0;2010.0;TA;Ex;TA;TA;1.0;0.0;3.0;1531.0;50;9350;Pave;NA  ;Reg                 ;Bnk;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;4;6;1947;1979;564;Fa;0;LwQ;Unf;756;No;0;TA;0;192;TA;Detchd;1947;1;Fa;Unf;209;NA;0;NA;0;Edwards;WD   ;127000;Normal 
905452120;Gable  ;CompShg;VinylSd;VinylSd;BrkCmn ;216;CBlock;GasA ;Y;SBrkr;621;648;0;1;7;Typ ;0;NA;Y;0;236;0;0;0;GdWo ;60;RL     ;11.0;2008.0;TA;TA;Gd;TA;1.0;1.0;3.0;1269.0;50;9360;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;2Story;6;8;1962;2001;297;TA;0;Rec;Unf;621;No;0;TA;0;324;TA;Detchd;1962;1;TA;Unf;280;NA;0;NA;0;Edwards;WD   ;134500;Normal 
905452140;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1216;639;0;1;7;Typ ;0;NA;Y;182;0;0;0;0;NA   ;50;RL     ;10.0;2006.0;TA;Gd;TA;TA;2.0;0.0;4.0;1855.0;75;9525;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;6;4;1954;1972;550;Fa;0;Rec;Unf;994;No;0;TA;0;444;TA;Attchd;1954;1;TA;Unf;325;NA;0;NA;0;Edwards;WD   ;136900;Normal 
905452150;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;1068;541;0;1;7;Typ ;0;NA;Y;0;0;0;0;0;NA   ;50;RL     ;7.0;2006.0;TA;TA;TA;TA;1.0;1.0;5.0;1609.0;75;9525;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;6;5;1953;1953;532;TA;0;LwQ;Unf;1000;No;0;TA;0;468;TA;Attchd;1953;1;Fa;Unf;305;NA;0;NA;0;Edwards;WD   ;149900;Normal 
905452160;Gable  ;CompShg;WdShing;Wd Shng;None   ;0;CBlock;GasA ;Y;SBrkr;1172;0;0;1;5;Typ ;0;NA;Y;240;0;0;0;0;NA   ;20;RL     ;6.0;2010.0;TA;TA;TA;TA;1.0;0.0;3.0;1172.0;75;9525;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1954;1998;218;TA;0;BLQ;Unf;1172;Av;1;TA;0;954;TA;Attchd;1954;1;TA;Fin;366;NA;0;NA;0;Edwards;WD   ;128000;Normal 
905453040;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1212;0;0;1;6;Typ ;0;NA;Y;100;22;0;0;0;NA   ;20;RL     ;3.0;2010.0;TA;Ex;TA;Gd;2.0;0.0;3.0;1212.0;83;10420;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;6;5;2009;2009;1176;TA;0;GLQ;Unf;1212;Mn;0;Gd;0;36;TA;Attchd;2009;2;TA;RFn;460;NA;0;NA;0;Edwards;WD   ;186000;Normal 
905453080;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;96;PConc ;GasA ;Y;SBrkr;1508;0;0;1;5;Typ ;2;TA;Y;0;0;0;0;0;NA   ;20;RL     ;1.0;2010.0;TA;Ex;Gd;Gd;1.0;0.0;1.0;1508.0;44;17485;Pave;NA  ;IR2                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;7;5;2009;2010;162;TA;0;GLQ;Unf;1508;Gd;1;Gd;0;1346;TA;Attchd;2009;2;TA;RFn;572;NA;0;NA;0;Edwards;Con  ;308030;Partial
905475150;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;PConc ;GasA ;Y;FuseA;1148;0;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;9.0;2006.0;TA;Fa;TA;TA;1.0;0.0;2.0;1148.0;57;6420;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;7;1952;1952;219;Gd;1;LwQ;ALQ;980;Mn;0;Ex;551;210;TA;Detchd;1952;1;TA;Unf;308;NA;0;NA;0;Edwards;WD   ;123500;Normal 
905475160;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasW ;Y;SBrkr;1089;0;0;1;5;Typ ;1;Gd;P;328;0;0;0;0;MnPrv;20;RL     ;9.0;2009.0;TA;TA;TA;TA;1.0;0.0;3.0;1089.0;62;7440;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1954;1954;916;TA;0;BLQ;Unf;1089;No;1;Gd;0;173;TA;Detchd;1954;1;TA;RFn;252;NA;0;NA;0;Edwards;WD   ;125000;Normal 
905475500;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;Slab  ;GasA ;N;SBrkr;845;0;0;1;5;Typ ;0;NA;N;186;0;0;0;0;NA   ;20;RL     ;1.0;2009.0;Gd;Ex;TA;TA;1.0;0.0;3.0;845.0;;11500;Pave;NA  ;IR1                 ;Lvl;AllPub;CulDSac;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;3;1957;1957;0;NA;0;NA;NA;0;NA;0;NA;0;0;TA;Detchd;1957;1;TA;Unf;290;NA;0;NA;0;Edwards;WD   ;84000;Normal 
905475510;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1298;0;0;1;5;Typ ;0;NA;N;0;144;0;0;0;NA   ;20;RL     ;6.0;2010.0;Fa;Ex;TA;TA;2.0;0.0;3.0;1298.0;;11200;Pave;NA  ;IR1                 ;Lvl;AllPub;CulDSac;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;3;1964;1964;1250;TA;0;Unf;Unf;1250;Mn;0;TA;0;0;Fa;Detchd;1964;2;TA;Unf;504;NA;0;NA;0;Edwards;COD  ;114000;Normal 
905475520;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;Slab  ;GasA ;N;SBrkr;943;0;0;1;5;Min2;0;NA;N;0;0;60;0;0;NA   ;30;RL     ;8.0;2007.0;TA;TA;TA;Gd;1.0;0.0;3.0;943.0;;11515;Pave;NA  ;IR1                 ;Lvl;AllPub;CulDSac;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;5;1958;1994;0;NA;0;NA;NA;0;NA;0;NA;0;0;TA;Detchd;1958;1;TA;Unf;308;NA;0;NA;0;Edwards;WD   ;80000;Normal 
905476120;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;961;406;0;1;7;Typ ;0;NA;Y;0;130;112;0;0;MnPrv;50;RL     ;4.0;2008.0;TA;Ex;TA;TA;1.0;0.0;4.0;1367.0;50;8405;Pave;Grvl;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;5;8;1900;1950;229;Gd;0;Rec;BLQ;861;No;1;TA;391;241;TA;Detchd;1978;1;TA;Unf;384;NA;0;NA;0;Edwards;WD   ;119000;Normal 
905476160;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;PConc ;GasA ;Y;SBrkr;1440;0;0;2;8;Typ ;0;NA;N;321;0;0;0;0;NA   ;90;RL     ;8.0;2007.0;TA;TA;TA;TA;2.0;0.0;4.0;1440.0;42;7711;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;Duplex;1Story;4;3;1977;1977;0;TA;0;GLQ;Unf;1440;Gd;2;Gd;0;1440;NA;NA;0;0;NA;NA;0;NA;0;NA;0;Edwards;Oth  ;150000;Abnorml
905476170;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;605;0;0;1;5;Typ ;0;NA;N;0;0;144;0;0;NA   ;30;RL     ;7.0;2007.0;TA;Ex;TA;TA;1.0;0.0;2.0;605.0;58;9098;Pave;NA  ;IR1                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;7;1920;2002;180;TA;0;ALQ;Unf;528;Mn;1;TA;0;348;NA;NA;0;0;NA;NA;0;NA;0;NA;0;Edwards;WD   ;86000;Normal 
905476225;Gable  ;CompShg;Wd Sdng;Wd Sdng;BrkFace;149;CBlock;GasA ;Y;SBrkr;1038;0;0;1;5;Typ ;0;NA;Y;0;105;0;0;0;NA   ;120;RL     ;7.0;2007.0;Ex;Gd;Gd;TA;2.0;0.0;2.0;1038.0;39;3869;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Mod;Norm                          ;Normal;TwnhsE;1Story;5;6;1984;1984;0;TA;0;LwQ;GLQ;1038;No;0;TA;755;283;TA;Attchd;1984;1;TA;RFn;264;NA;0;NA;0;Edwards;WD   ;130000;Normal 
905476230;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;149;CBlock;GasA ;Y;SBrkr;1049;0;0;1;5;Typ ;0;NA;Y;0;105;0;0;0;NA   ;120;RL     ;2.0;2009.0;TA;TA;Gd;Gd;2.0;0.0;2.0;1049.0;42;4235;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;TwnhsE;1Story;5;5;1984;1984;104;TA;0;GLQ;ALQ;1049;Mn;1;Gd;393;552;TA;Attchd;1984;1;TA;Fin;266;NA;0;NA;0;Edwards;WD   ;139500;Normal 
905477010;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;Slab  ;GasA ;Y;SBrkr;1124;0;0;1;5;Min2;1;Gd;N;0;36;190;0;0;NA   ;20;RL     ;4.0;2006.0;TA;Gd;TA;TA;1.0;0.0;3.0;1124.0;77;8335;Pave;NA  ;Reg                 ;Lvl;AllPub;Corner ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;5;1954;1954;0;NA;0;NA;NA;0;NA;0;NA;0;0;NA;NA;0;0;NA;NA;0;NA;0;NA;0;Edwards;WD   ;93000;Normal 
905477050;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;820;527;0;1;5;Typ ;0;NA;N;85;0;148;0;0;NA   ;190;RL     ;1.0;2008.0;TA;TA;TA;TA;1.0;0.0;3.0;1347.0;70;7000;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;2fmCon;2Story;5;7;1910;1991;148;TA;0;GLQ;Unf;1117;Gd;1;Gd;0;969;NA;NA;0;0;NA;NA;0;NA;0;NA;0;Edwards;WD   ;107500;Normal 
905478030;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1148;568;0;1;8;Min2;1;Gd;Y;0;0;0;0;160;NA   ;50;RL     ;1.0;2009.0;TA;Gd;TA;TA;1.0;1.0;3.0;1716.0;60;11409;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;5;4;1949;2008;476;TA;0;LwQ;Unf;768;No;0;TA;0;292;TA;Attchd;1949;1;TA;Unf;281;NA;0;NA;0;Edwards;WD   ;131000;Normal 
905478140;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1342;0;0;1;7;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;4.0;2007.0;TA;Ex;TA;TA;1.0;0.0;4.0;1342.0;58;9280;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;5;6;1951;1951;785;TA;0;ALQ;Unf;1342;No;1;Fa;0;557;TA;Detchd;1951;1;TA;Unf;256;NA;0;NA;0;Edwards;WD   ;125000;Normal 
905478190;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;930;0;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;RL     ;4.0;2010.0;TA;Ex;TA;Gd;1.0;0.0;2.0;930.0;60;11100;Pave;NA  ;Reg                 ;Low;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1Story;4;7;1946;2006;0;NA;0;NA;NA;0;NA;0;NA;0;0;TA;Detchd;1946;1;TA;Unf;308;NA;0;NA;0;Edwards;WD   ;84900;Abnorml
905478220;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;PConc ;GasA ;N;SBrkr;1080;400;0;1;7;Typ ;1;Gd;Y;0;0;68;0;0;NA   ;50;RL     ;7.0;2007.0;TA;TA;TA;TA;1.0;0.0;4.0;1480.0;60;11100;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;5;6;1951;1994;0;TA;0;LwQ;Unf;1080;Mn;1;TA;0;1080;TA;Attchd;1951;1;TA;Unf;253;NA;0;NA;0;Edwards;WD   ;136500;Normal 
905479110;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasW ;N;SBrkr;1164;0;0;1;5;Typ ;0;NA;Y;0;48;0;0;0;NA   ;190;RL     ;8.0;2008.0;TA;TA;TA;TA;1.0;0.0;3.0;1164.0;68;10880;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;2fmCon;1Story;5;5;1950;1950;124;TA;0;ALQ;Unf;1164;No;1;TA;0;1040;TA;Detchd;1950;1;TA;Unf;240;NA;0;NA;0;Edwards;ConLD;125000;Normal 
905480030;Gable  ;CompShg;WdShing;Wd Shng;None   ;0;BrkTil;GasA ;Y;SBrkr;698;560;0;1;6;Typ ;0;NA;P;0;0;0;0;0;MnPrv;50;RL     ;10.0;2009.0;TA;TA;TA;TA;1.0;0.0;2.0;1258.0;60;9060;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;6;5;1939;1950;356;TA;0;Rec;Unf;560;Mn;0;TA;0;204;TA;Detchd;1939;1;TA;Unf;280;NA;0;NA;0;Edwards;WD   ;105000;Normal 
905480090;Gambrel;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasW ;N;SBrkr;986;376;0;1;7;Typ ;0;NA;P;0;0;0;0;0;MnPrv;50;RL     ;3.0;2007.0;Fa;Fa;Fa;TA;2.0;0.0;4.0;1362.0;50;7550;Pave;NA  ;Reg                 ;Lvl;AllPub;Inside ;Gtl;Norm                          ;Normal;1Fam  ;1.5Fin;4;5;1920;1950;951;Fa;0;Unf;Unf;951;No;0;TA;0;0;TA;Detchd;1920;1;Fa;Unf;280;NA;0;NA;0;Edwards;WD   ;96000;Normal 
